YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,D-J-F,M-A-M,J-J-A,S-O-N,metANN
1958,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1959,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1960,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1961,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1962,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1963,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1964,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1965,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,17.78,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1966,9.42,11.98,7.78,12.83,15.38,21.60,26.59,26.06,21.04,16.76,9.17,6.65,10.91,12.00,24.75,15.66,15.83
1967,6.84,8.72,10.92,11.77,18.22,20.28,25.33,26.46,21.44,17.91,13.27,6.42,7.40,13.64,24.02,17.54,15.65
1968,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1969,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1970,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1971,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1972,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1973,6.68,5.30,7.05,10.57,19.32,22.51,26.16,24.68,22.65,16.13,10.90,7.26,6.20,12.31,24.45,16.56,14.88
1974,7.57,7.17,10.68,10.16,18.50,22.52,23.96,24.26,999.90,13.58,10.00,6.72,7.33,13.11,23.58,14.25,14.57
1975,7.20,7.36,8.46,12.58,15.03,20.23,26.21,24.16,22.26,14.50,9.67,7.57,7.09,12.02,23.53,15.48,14.53
1976,5.39,6.80,7.57,10.92,15.07,19.13,22.87,24.29,19.46,14.15,8.11,8.97,6.59,11.19,22.10,13.91,13.44
1977,8.52,10.17,12.05,12.82,16.49,20.05,25.26,23.61,19.17,17.77,11.86,9.03,9.22,13.79,22.97,16.27,15.56
1978,5.60,10.63,9.66,11.34,15.40,20.89,24.62,24.30,20.11,13.39,9.33,10.12,8.42,12.13,23.27,14.28,14.53
1979,9.67,9.13,10.49,9.39,16.27,21.67,25.26,24.91,19.98,17.96,9.13,7.85,9.64,12.05,23.95,15.69,15.33
1980,6.70,8.38,9.38,10.49,13.98,21.01,23.55,25.74,21.95,14.51,11.32,5.34,7.64,11.28,23.43,15.93,14.57
1981,4.74,7.08,11.98,14.34,17.99,21.83,23.18,24.64,21.83,17.84,10.87,9.58,5.72,14.77,23.22,16.85,15.14
1982,7.90,7.68,8.88,11.30,16.36,24.71,28.10,24.92,21.09,15.96,10.89,6.27,8.39,12.18,25.91,15.98,15.61
1983,5.58,6.90,9.33,14.15,17.56,22.33,27.09,25.00,22.38,16.00,12.64,7.86,6.25,13.68,24.81,17.01,15.44
1984,6.98,6.93,8.70,12.97,15.27,21.50,26.96,24.49,20.23,999.90,12.17,7.10,7.26,12.31,24.32,16.42,15.08
1985,5.38,10.40,8.70,13.38,15.44,23.96,27.43,24.93,20.06,15.80,12.73,7.93,7.63,12.51,25.44,16.20,15.44
1986,6.35,7.70,9.17,11.78,19.11,22.19,25.13,26.38,21.00,16.81,10.71,6.64,7.33,13.35,24.57,16.17,15.36
1987,6.18,7.86,9.09,13.76,14.87,21.88,26.72,27.03,24.93,19.33,10.70,9.74,6.89,12.57,25.21,18.32,15.75
1988,8.57,7.26,9.40,13.71,18.48,22.46,27.57,26.98,20.52,18.82,12.13,6.07,8.52,13.86,25.67,17.16,16.30
1989,5.88,7.89,11.39,11.92,16.75,20.68,25.41,25.99,22.37,16.16,13.05,11.11,6.61,13.35,24.03,17.19,15.30
1990,6.90,10.31,10.52,12.21,17.32,24.08,25.25,24.29,25.02,18.66,12.36,5.88,9.44,13.35,24.54,18.68,16.50
1991,6.08,6.21,10.78,10.03,12.99,20.74,25.48,26.10,21.89,16.18,10.48,5.89,6.06,11.27,24.11,16.18,14.40
1992,5.17,6.94,9.00,11.66,16.08,19.36,22.83,26.21,21.94,18.33,12.02,7.60,6.00,12.25,22.80,17.43,14.62
1993,5.12,5.93,8.78,12.51,17.34,22.61,25.37,27.16,21.91,17.94,11.05,7.87,6.22,12.88,25.05,16.97,15.28
1994,7.59,8.50,11.33,10.51,19.75,22.99,26.49,29.19,22.52,17.61,12.84,8.06,7.99,13.86,26.22,17.66,16.43
1995,6.04,9.79,9.17,11.64,18.32,22.77,26.46,24.41,21.58,16.94,11.63,10.14,7.96,13.04,24.55,16.72,15.57
1996,9.31,6.65,10.49,12.03,16.60,20.37,24.90,26.48,19.83,14.70,12.34,9.81,8.70,13.04,23.92,15.62,15.32
1997,8.88,9.25,9.29,12.45,20.07,25.70,25.92,26.18,21.37,16.98,11.92,8.65,9.31,13.94,25.93,16.76,16.48
1998,7.44,8.31,9.63,13.58,16.46,23.94,26.90,26.49,23.16,15.37,10.72,7.02,8.13,13.22,25.78,16.42,15.89
1999,7.32,6.05,10.57,13.62,20.42,24.92,25.72,29.62,23.35,20.17,11.17,8.07,6.80,14.87,26.75,18.23,16.66
2000,3.72,8.52,11.27,14.77,20.28,22.37,26.87,26.47,21.97,15.97,12.37,9.17,6.77,15.44,25.24,16.77,16.05
2001,8.07,7.47,14.37,12.59,17.27,23.97,27.17,26.37,21.67,20.27,10.97,6.67,8.24,14.74,25.84,17.64,16.61
2002,6.47,8.67,11.17,14.07,18.77,24.87,25.67,26.32,22.23,17.97,12.81,10.03,7.27,14.67,25.62,17.67,16.31
2003,7.07,6.91,11.36,14.07,18.70,25.37,28.32,27.47,20.97,21.67,12.57,7.32,8.00,14.71,27.05,18.40,17.04
2004,7.67,9.27,11.02,12.02,15.17,21.46,25.77,26.82,21.33,19.47,10.01,7.80,8.09,12.74,24.68,16.94,15.61
2005,4.81,4.68,10.97,13.18,18.99,23.38,26.60,24.64,21.54,18.62,12.52,7.52,5.76,14.38,24.87,17.56,15.64
2006,6.07,7.42,11.47,15.67,20.72,24.97,26.98,24.85,21.99,19.55,13.24,8.85,7.00,15.95,25.60,18.26,16.70
2007,9.36,9.85,9.45,13.85,17.45,23.80,26.65,26.35,22.05,17.95,10.58,7.85,9.35,13.58,25.60,16.86,16.35
2008,8.25,8.82,10.35,14.20,18.94,22.25,27.55,26.89,22.15,17.90,10.75,7.75,8.31,14.50,25.56,16.93,16.32
2009,7.95,7.55,9.85,11.55,18.10,22.87,28.75,26.05,20.96,15.75,11.45,10.60,7.75,13.17,25.89,16.05,15.72
2010,8.75,9.55,10.95,14.05,15.75,21.65,26.45,25.95,21.05,17.65,12.05,9.50,9.63,13.58,24.68,16.92,16.20
2011,7.65,7.60,10.95,15.35,17.35,21.75,26.65,26.95,23.30,16.25,12.55,8.80,8.25,14.55,25.12,17.37,16.32
2012,6.65,4.15,10.55,13.15,18.40,26.05,27.85,28.75,22.15,19.50,14.05,8.25,6.53,14.03,27.55,18.57,16.67
2013,7.35,6.35,12.20,14.25,17.05,20.65,26.45,24.95,21.75,20.55,11.55,8.05,7.32,14.50,24.02,17.95,15.95
2014,9.20,9.35,9.69,14.45,17.35,23.05,26.35,26.75,24.65,18.95,15.00,7.75,8.87,13.83,25.38,19.53,16.90
2015,6.45,6.35,10.30,14.30,18.80,22.45,27.25,26.55,22.30,17.95,11.85,8.90,6.85,14.47,25.42,17.37,16.03
2016,9.60,9.75,10.15,15.20,18.10,23.10,26.05,24.80,21.60,20.15,13.00,10.00,9.42,14.48,24.65,18.25,16.70
2017,5.95,9.95,12.15,14.05,20.50,25.45,28.10,28.65,999.90,16.65,10.95,7.65,8.63,15.57,27.40,16.26,16.96
2018,8.80,6.70,11.25,14.00,16.60,22.05,28.55,24.45,23.50,16.50,12.15,9.20,7.72,13.95,25.02,17.38,16.02
2019,6.10,7.30,10.25,13.55,15.60,25.30,999.90,27.90,22.75,18.15,11.00,10.20,7.53,13.13,27.23,17.30,16.30
2020,7.50,9.75,10.55,14.60,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,9.15,14.52,999.90,999.90,999.90
