YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,D-J-F,M-A-M,J-J-A,S-O-N,metANN
1995,9.27,13.96,19.27,23.80,28.93,32.30,31.36,32.74,30.67,24.22,16.92,16.08,11.53,24.00,32.13,23.94,22.90
1996,14.40,16.09,20.53,23.94,30.97,30.63,32.10,31.32,30.91,23.93,16.78,15.24,15.52,25.15,31.35,23.87,23.97
1997,13.75,12.23,17.18,24.57,30.03,32.81,32.44,32.22,29.77,26.00,20.46,13.51,13.74,23.93,32.49,25.41,23.89
1998,12.52,15.52,16.64,28.52,30.46,32.04,32.33,33.19,31.77,24.96,15.80,13.93,13.85,25.21,32.52,24.18,23.94
1999,12.06,12.58,21.32,26.41,29.36,31.07,32.56,31.53,30.33,25.19,18.85,11.99,12.86,25.70,31.72,24.79,23.77
2000,12.03,12.23,19.23,27.33,30.58,30.53,31.73,30.83,29.23,26.23,18.93,13.93,12.08,25.71,31.03,24.80,23.41
2001,12.73,13.43,21.53,23.57,29.63,31.83,32.53,31.93,31.53,24.43,19.13,14.33,13.36,24.91,32.10,25.03,23.85
2002,10.83,14.23,20.63,25.53,30.83,31.83,32.37,32.40,31.53,23.43,17.42,15.43,13.13,25.66,32.20,24.13,23.78
2003,14.34,14.54,18.36,26.43,28.63,32.23,31.97,32.37,30.79,25.62,18.63,13.86,14.77,24.47,32.19,25.01,24.11
2004,12.48,17.31,19.73,999.90,29.83,32.53,30.47,31.12,28.53,24.16,18.53,15.24,14.55,25.07,31.37,23.74,23.68
2005,9.96,16.51,21.82,26.02,29.02,29.79,31.58,31.67,29.93,25.53,18.18,14.47,13.90,25.62,31.01,24.55,23.77
2006,12.53,16.69,19.85,26.43,28.99,32.23,31.93,33.03,30.45,24.82,15.82,12.38,14.56,25.09,32.40,23.70,23.94
2007,11.94,16.47,18.64,27.33,28.98,32.83,32.43,31.25,28.65,25.63,18.74,13.50,13.60,24.98,32.17,24.34,23.77
2008,10.03,13.56,19.94,25.43,30.30,33.10,32.50,30.30,30.00,25.29,19.18,13.25,12.36,25.22,31.97,24.82,23.59
2009,14.00,16.40,20.70,25.40,28.10,32.30,32.20,31.10,30.60,25.50,16.90,15.67,14.55,24.73,31.87,24.33,23.87
2010,14.50,19.57,21.60,27.60,30.70,33.90,32.10,32.30,30.70,27.00,21.35,15.49,16.58,26.63,32.77,26.35,25.58
2011,12.90,14.51,23.40,23.40,30.00,32.40,32.50,31.50,29.40,23.75,19.14,13.90,14.30,25.60,32.13,24.10,24.03
2012,8.30,14.50,16.80,26.50,30.80,31.67,31.09,31.30,29.90,24.80,20.60,14.34,12.23,24.70,31.35,25.10,23.35
2013,11.40,13.69,23.10,26.00,30.60,31.19,32.10,31.20,29.50,23.30,18.97,12.60,13.14,26.57,31.50,23.92,23.78
2014,13.53,14.63,19.09,26.00,30.10,32.17,32.80,32.25,31.00,23.50,19.60,12.82,13.59,25.06,32.41,24.70,23.94
2015,10.74,15.60,17.30,23.50,30.20,31.90,31.45,32.55,30.70,26.05,17.50,11.05,13.05,23.67,31.97,24.75,23.36
2016,12.90,16.40,18.50,28.45,31.40,33.75,31.70,31.10,29.20,24.40,19.30,15.15,13.45,26.12,32.18,24.30,24.01
2017,10.27,15.40,20.05,24.00,30.05,31.10,31.60,30.90,29.95,23.80,17.00,13.15,13.61,24.70,31.20,23.58,23.27
2018,12.80,16.00,20.90,26.60,30.80,33.10,32.75,32.30,28.70,26.30,20.20,12.00,13.98,26.10,32.72,25.07,24.47
2019,10.05,11.75,18.90,24.30,30.10,31.35,31.80,31.25,29.80,25.20,19.50,14.60,11.27,24.43,31.47,24.83,23.00
2020,11.35,14.65,20.15,27.15,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,13.53,25.91,999.90,999.90,999.90
