YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,D-J-F,M-A-M,J-J-A,S-O-N,metANN
1968,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1969,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1970,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1971,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1972,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1973,999.90,999.90,999.90,999.90,999.90,999.90,29.44,999.90,999.90,999.90,10.84,999.90,999.90,999.90,999.90,999.90,999.90
1974,999.90,999.90,11.39,11.99,999.90,999.90,999.90,999.90,999.90,14.80,999.90,6.84,999.90,13.81,999.90,999.90,999.90
1975,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,16.57,10.42,9.09,999.90,999.90,999.90,16.06,999.90
1976,999.90,999.90,8.66,13.51,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,13.20,999.90,999.90,999.90
1977,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1978,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1979,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,9.72,999.90,999.90,999.90,999.90,999.90,999.90
1980,5.46,999.90,999.90,999.90,16.41,25.27,27.34,999.90,999.90,999.90,999.90,999.90,999.90,999.90,26.64,999.90,999.90
1981,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90
1982,999.90,999.90,9.33,11.57,16.85,23.64,27.06,25.63,21.87,15.98,10.78,5.80,999.90,12.58,25.44,16.21,15.20
1983,5.42,7.07,10.14,15.98,18.62,21.86,26.99,26.19,21.63,15.27,12.07,7.18,6.10,14.91,25.01,16.32,15.59
1984,6.10,6.00,8.57,12.97,16.84,22.88,26.08,25.13,20.81,999.90,12.01,5.86,6.43,12.79,24.70,16.53,15.11
1985,5.36,10.52,8.21,14.01,16.59,24.59,26.92,24.57,20.16,15.37,12.91,8.07,7.25,12.94,25.36,16.15,15.42
1986,6.15,7.54,9.44,13.10,19.48,21.73,24.98,26.52,20.80,16.93,10.23,6.32,7.25,14.01,24.41,15.99,15.41
1987,6.23,7.64,8.69,14.30,16.62,23.54,26.69,27.17,23.30,19.20,10.68,10.35,6.73,13.20,25.80,17.73,15.87
1988,8.11,7.36,9.73,15.02,21.05,22.58,28.50,26.27,21.09,18.94,11.71,5.81,8.61,15.27,25.78,17.25,16.73
1989,5.77,7.41,11.31,13.28,18.62,22.39,25.13,26.20,22.35,16.16,13.35,10.66,6.33,14.40,24.57,17.29,15.65
1990,6.98,10.28,10.36,12.47,17.20,25.04,24.77,22.91,24.53,19.34,11.98,999.90,9.31,13.34,24.24,18.62,16.38
1991,5.74,6.90,11.65,10.63,14.73,22.11,25.89,25.34,21.52,16.82,10.55,5.53,6.57,12.34,24.45,16.30,14.91
1992,4.75,6.59,9.22,12.35,16.09,20.55,22.88,25.87,21.85,17.67,11.94,7.78,5.62,12.55,23.10,17.15,14.61
1993,5.25,5.37,8.55,13.29,19.74,24.93,27.12,26.17,22.28,19.41,11.53,7.59,6.13,13.86,26.07,17.74,15.95
1994,7.56,9.12,11.87,11.46,20.92,23.90,25.92,28.22,23.49,16.42,13.24,8.05,8.09,14.75,26.01,17.72,16.64
1995,5.67,10.42,9.05,12.59,19.93,22.90,26.27,24.29,21.43,16.49,11.34,9.66,8.05,13.86,24.49,16.42,15.70
1996,9.25,6.11,10.04,12.47,18.20,21.07,26.81,26.96,20.52,15.21,12.72,10.26,8.34,13.57,24.95,16.15,15.75
1997,8.79,9.21,9.21,12.18,20.49,26.32,26.94,25.26,20.34,16.93,11.68,8.60,9.42,13.96,26.17,16.32,16.47
1998,7.00,8.32,9.92,15.47,17.56,24.69,27.81,25.64,23.33,14.79,10.02,6.25,7.97,14.32,26.05,16.05,16.10
1999,6.70,5.63,10.00,14.54,22.10,25.59,26.03,28.67,23.72,19.15,10.82,6.86,6.19,15.55,26.76,17.90,16.60
2000,3.83,7.63,11.53,15.93,21.03,22.23,27.33,26.63,21.93,15.73,12.63,9.23,6.11,16.16,25.40,16.76,16.11
2001,7.83,6.83,15.53,14.00,19.43,24.83,28.23,26.93,22.19,20.93,11.63,6.62,7.96,16.32,26.66,18.25,17.30
2002,6.12,8.82,12.32,14.82,19.22,24.92,26.42,25.63,21.02,17.62,12.58,9.25,7.19,15.45,25.66,17.07,16.34
2003,7.24,6.25,10.36,14.37,19.24,24.81,29.01,27.57,21.52,19.91,12.09,7.31,7.58,14.66,27.13,17.84,16.80
2004,7.10,9.72,11.86,12.75,16.32,22.20,26.00,28.01,21.34,21.00,10.00,8.26,8.04,13.64,25.40,17.45,16.13
2005,4.88,4.93,11.43,13.84,20.84,23.76,28.46,25.99,21.48,18.35,12.64,6.38,6.02,15.37,26.07,17.49,16.24
2006,4.91,6.99,12.15,16.39,21.89,24.91,26.39,26.41,21.19,19.55,12.62,8.57,6.09,16.81,25.90,17.79,16.65
2007,9.27,8.98,2.63,13.28,18.89,25.08,25.95,26.48,21.78,17.38,10.28,6.67,8.94,11.60,25.84,16.48,15.71
2008,6.77,8.07,10.67,15.37,19.07,23.72,29.14,27.34,999.90,17.02,9.87,6.07,7.17,15.04,26.73,16.01,16.24
2009,7.26,6.81,9.57,11.74,19.20,24.37,28.47,26.57,20.77,16.09,13.17,11.07,6.71,13.50,26.47,16.68,15.84
2010,8.72,9.70,13.24,15.66,17.60,23.76,26.96,27.35,21.82,16.75,11.95,9.06,9.83,15.50,26.02,16.84,17.05
2011,8.27,6.15,9.55,14.63,17.21,22.44,27.35,26.40,23.35,15.84,12.19,7.98,7.83,13.80,25.40,17.13,16.04
2012,6.25,4.05,10.32,14.12,20.12,27.05,29.05,28.59,22.45,19.16,14.41,8.12,6.09,14.85,28.23,18.67,16.96
2013,999.90,6.54,12.72,15.59,18.78,22.80,26.94,25.48,22.75,21.29,11.15,7.42,6.96,15.70,25.07,18.40,16.53
2014,7.78,8.83,8.63,14.68,18.53,23.33,26.85,27.83,24.48,19.23,14.08,7.78,8.01,13.95,26.00,19.26,16.81
2015,6.43,6.03,9.83,14.79,20.28,22.73,27.13,26.23,22.13,18.18,11.68,6.72,6.75,14.97,25.36,17.33,16.10
2016,8.87,10.32,10.82,17.42,19.47,23.92,26.62,25.27,21.52,19.62,12.32,9.02,8.64,15.90,25.27,17.82,16.91
2017,5.42,9.77,12.17,13.47,20.87,25.37,27.87,28.12,22.02,15.72,10.72,6.81,8.07,15.50,27.12,16.15,16.71
2018,9.06,7.46,12.56,16.21,18.11,22.81,29.91,24.21,23.26,16.31,11.61,8.15,7.78,15.63,25.64,17.06,16.53
2019,5.55,6.20,9.30,13.35,15.60,26.15,28.15,27.60,22.80,17.35,10.45,9.50,6.63,12.75,27.30,16.87,15.89
2020,6.80,9.50,10.90,15.30,999.90,999.90,999.90,999.90,999.90,999.90,999.90,999.90,8.60,15.22,999.90,999.90,999.90
